"name","essround","edition","proddate","idno","cntry","dweight","pweight","nobingnd","likrisk","liklead","sothnds","actcomp","mascfel","femifel","impbemw","trmedmw","trwrkmw","trplcmw","trmdcnt","trwkcnt","trplcnt","eqwrkbg","eqpolbg","eqmgmbg","eqpaybg","eqparep","eqparlv","freinsw","fineqpy","wsekpwr","weasoff","wlespdm","wexashr","wprtbym","wbrgwrm","hhmmb","gndr","yrbrn","agea","rshpsts","dvrcdeva","marsts","maritalb","chldhhe","domicil","paccmoro","paccdwlr","pacclift","paccnbsh","paccocrw","paccxhoc","paccnois","paccinro","paccnt","paccref","paccdk","paccna","edulvlb","eisced","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","edulvlpb","eiscedp","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","edulvlfb","eiscedf","emprf14","edulvlmb","eiscedm","emprm14","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",57182,"CH",1,0.54108554,1,3,3,4,4,4,1,2,3,3,3,3,1,3,5,5,5,5,2,3,1,3,2,3,4,3,3,3,5,1,2004,19,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,212,2,10,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6666,1,66666,2,2,2,66666,6,1,45,45,21,4,3141,2,2,6,6,3,1,7,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,710,7,1,710,7,1,0.0004059765,116,1871
"ESS11e01",11,"1.0","20.06.2024",57201,"CH",1,0.54108554,2,2,5,5,5,2,4,4,3,2,4,3,1,3,5,4,4,6,2,4,4,4,3,4,4,2,2,1,3,2,1985,38,1,2,66,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,720,7,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,2,66666,8,5,40,40,78,4,2423,1,1,2,1,3,1,4,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2512,1,40,322,3,1,720,7,1,0.0004059765,119,2191
"ESS11e01",11,"1.0","20.06.2024",57215,"CH",1,0.54108554,1,3,4,4,4,4,1,3,3,3,3,8,1,8,3,4,4,6,5,3,1,2,8,3,8,8,2,3,1,1,1945,78,66,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,800,7,15,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,2,6666,6,66666,6,6,6,66666,66,66,666,666,666,66,66666,6,2,6,6,3,4,4,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,113,1,1,213,2,1,0.0004059765,118,870
"ESS11e01",11,"1.0","20.06.2024",57285,"CH",1,0.54108554,2,4,3,6,6,1,5,4,3,2,1,1,1,3,6,6,6,6,2,1,4,4,3,2,4,1,4,3,3,2,1976,47,1,2,66,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,610,6,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,7,3,21,21,86,4,2635,2,1,2,2,3,1,5,1,710,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3113,2,40,520,5,1,322,3,1,0.0004059765,121,925
"ESS11e01",11,"1.0","20.06.2024",57315,"CH",1,0.54108554,2,3,4,3,6,1,6,6,4,3,3,3,3,3,6,6,6,5,3,4,3,3,8,4,3,3,2,2,4,2,1983,40,1,2,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,213,2,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,2,66666,1,1,42,46,10,4,8183,2,2,6,6,3,1,5,3,213,2,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,7200,1,42,213,2,1,213,2,3,0.0004059765,117,1756
"ESS11e01",11,"1.0","20.06.2024",57334,"CH",1,0.54108554,1,4,4,6,6,5,3,3,3,3,3,3,1,3,5,4,5,5,3,3,2,2,4,3,4,2,3,3,2,1,1965,58,1,2,66,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,3,2,66666,0,0,33,33,86,2,5321,2,2,6,6,3,1,6,1,322,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,4110,1,33,322,3,1,322,3,1,0.0004059765,117,1222
"ESS11e01",11,"1.0","20.06.2024",57338,"CH",1,0.54108554,2,0,0,4,6,4,5,6,3,3,3,3,1,3,0,3,2,5,4,5,3,2,2,4,4,3,2,2,3,2,1933,90,66,2,5,5,6,5,0,0,0,0,0,0,0,0,1,0,0,0,213,2,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1959,1,66666,1,3,2,66666,0,0,22,22,14,4,7533,2,2,6,6,3,4,1,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,2,213,2,3,0.0004059765,118,1095
"ESS11e01",11,"1.0","20.06.2024",57365,"CH",1,0.54108554,2,4,3,4,5,0,6,4,3,3,3,2,3,3,3,3,3,2,3,3,4,4,3,4,2,3,2,2,1,2,1963,60,66,1,4,4,1,4,0,0,0,0,0,0,0,0,1,0,0,0,213,2,11,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,1982,1,66666,2,1,2,66666,3,2,28,28,97,4,9111,2,1,2,2,3,77,9,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,8888,88,8,8888,88,8,0.0004059765,116,2110
"ESS11e01",11,"1.0","20.06.2024",57367,"CH",1,0.54108554,2,0,0,6,6,0,6,0,3,3,3,8,1,3,4,5,5,5,8,3,1,1,4,3,4,3,2,4,2,2,1947,76,1,1,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,213,2,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1980,1,66666,1,1,2,66666,5,0,20,888,81,4,9112,2,2,6,6,3,4,2,2,322,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,1,213,2,3,0.0004059765,120,1482
"ESS11e01",11,"1.0","20.06.2024",57390,"CH",1,0.54108554,1,4,6,6,5,6,0,6,3,1,3,2,2,2,6,5,3,6,3,1,2,4,3,4,4,3,2,3,5,1,1992,32,3,2,6,6,6,4,0,0,0,0,0,0,0,0,1,0,0,0,229,2,9,0,0,1,0,0,0,0,0,0,0,0,0,66,3,1,6,6666,1,66666,2,1,2,66666,5,3,42,42,81,4,9112,2,2,6,6,3,1,2,3,213,2,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,0,1,1,0,1,1,0.0004059765,118,1875
"ESS11e01",11,"1.0","20.06.2024",57396,"CH",1,0.54108554,1,2,4,4,4,3,1,3,3,3,1,3,1,2,4,3,3,4,4,2,2,2,3,4,4,3,2,3,3,1,1973,50,1,2,66,1,6,5,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,8,8,42,42,68,4,5153,2,2,6,6,2,1,5,1,421,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,4110,1,30,322,3,2,229,2,2,0.0004059765,117,1485
"ESS11e01",11,"1.0","20.06.2024",57412,"CH",1,0.54108554,2,1,3,5,5,0,6,6,2,3,3,3,1,3,6,6,6,6,4,4,1,1,3,4,4,2,2,4,2,2,1967,56,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,323,4,15,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,2016,1,66666,1,1,2,66666,10,6,6,6,85,2,2341,2,2,6,6,3,1,6,1,421,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,8331,2,50,323,4,1,213,2,3,0.0004059765,120,1831
"ESS11e01",11,"1.0","20.06.2024",57430,"CH",1,0.54108554,1,1,1,5,5,6,0,3,3,3,4,3,1,3,2,3,2,5,3,4,1,2,2,4,4,3,2,4,2,1,1942,81,1,2,66,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,312,4,11,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2007,1,66666,1,3,2,66666,10,0,42,42,28,4,7223,2,2,6,6,3,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,66666,6,666,113,1,2,0,1,2,0.0004059765,117,1194
"ESS11e01",11,"1.0","20.06.2024",57450,"CH",1,0.54108554,1,4,5,6,6,6,0,3,3,3,3,3,3,3,4,4,5,6,2,2,2,3,1,3,4,2,2,2,2,1,1934,89,1,1,66,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,720,7,12,0,0,0,0,1,1,0,0,0,0,0,0,6,6,2,1,8888,2,80,6,4,1,80,8,8,44,60,46,4,1221,2,2,6,6,3,4,2,1,610,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,720,7,1,520,5,1,0.0004059765,117,1195
"ESS11e01",11,"1.0","20.06.2024",57462,"CH",1,0.54108554,1,5,6,6,6,3,3,3,3,3,3,3,1,3,3,6,3,6,5,5,1,1,3,3,3,3,2,2,3,1,1962,61,1,2,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,720,7,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,1,8,10,10,42,40,85,4,3341,2,2,6,6,3,1,10,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2634,2,30,213,2,1,312,4,2,0.0004059765,122,1971
"ESS11e01",11,"1.0","20.06.2024",57497,"CH",1,0.54108554,1,0,6,6,6,6,0,6,3,3,3,3,3,3,6,6,6,4,2,1,4,1,2,2,4,2,3,2,3,1,1954,69,1,1,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,313,4,10,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2014,1,66666,1,5,1,12,10,9,42,42,65,4,3257,2,2,6,6,3,4,5,1,213,2,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,510,5,1,213,2,1,0.0004059765,121,1473
"ESS11e01",11,"1.0","20.06.2024",57522,"CH",1,0.54108554,1,4,2,5,6,2,3,0,3,3,3,3,1,1,6,6,6,6,2,1,1,1,2,2,4,1,5,5,1,1,1993,30,66,2,6,6,2,4,0,0,0,0,0,0,0,1,0,0,0,0,610,6,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,2,66666,9,4,17,34,72,1,88888,2,2,6,6,1,1,1,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,610,6,1,520,5,1,0.0004059765,118,1988
"ESS11e01",11,"1.0","20.06.2024",57525,"CH",1,0.54108554,1,4,3,4,5,4,2,4,3,3,3,8,3,2,5,6,6,6,2,1,1,1,2,4,1,1,2,3,2,1,1982,41,66,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,229,2,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,0,10,0,40,42,21,4,3343,2,1,2,2,3,1,9,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,1,213,2,2,0.0004059765,116,2211
"ESS11e01",11,"1.0","20.06.2024",57589,"CH",1,0.54108554,2,1,2,5,5,1,5,4,3,8,3,1,1,3,4,5,4,5,4,2,4,2,2,3,4,2,4,3,3,2,2003,20,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,313,4,13,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,6,6,6,66666,66,66,666,666,666,66,66666,6,2,6,6,3,2,88,8,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,2,322,3,3,0.0004059765,118,1446
"ESS11e01",11,"1.0","20.06.2024",57607,"CH",1,0.54108554,1,4,3,5,5,6,0,4,3,3,3,3,1,3,5,5,4,4,4,3,2,3,3,3,4,2,2,5,4,1,1997,26,66,2,6,6,2,4,0,0,0,0,0,0,0,1,0,0,0,0,620,6,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,3,2,66666,7,3,43,43,96,4,4110,2,1,2,1,3,1,8,3,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,1,322,3,3,0.0004059765,116,1703
"ESS11e01",11,"1.0","20.06.2024",57626,"CH",1,0.54108554,2,3,5,6,6,0,5,5,3,3,3,1,1,2,5,3,5,3,3,2,1,3,4,4,4,3,3,3,1,2,1996,27,66,2,6,6,2,4,1,0,0,0,0,0,1,0,0,0,0,0,421,5,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,10,8,3,42,44,41,4,4110,2,1,2,2,3,1,2,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,520,5,1,520,5,1,0.0004059765,118,2122
"ESS11e01",11,"1.0","20.06.2024",57667,"CH",1,0.54108554,2,4,3,5,5,1,6,5,3,3,3,1,1,3,5,5,5,6,1,2,1,1,3,4,5,3,4,2,2,2,1966,57,1,2,66,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,212,2,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,3,1,2,66666,8,0,20,20,97,4,9111,2,2,6,6,3,4,3,2,212,2,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,0,1,1,0,1,1,0.0004059765,116,1417
"ESS11e01",11,"1.0","20.06.2024",57702,"CH",1,0.54108554,2,5,4,5,5,1,5,5,3,3,3,3,1,3,5,5,5,6,4,3,2,2,3,4,2,2,3,2,2,2,1953,70,1,2,66,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,213,2,9,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,2017,1,66666,1,1,2,66666,0,1,24,24,86,2,4226,2,1,2,2,3,4,4,1,322,3,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,66666,6,666,322,3,1,213,2,3,0.0004059765,119,1279
"ESS11e01",11,"1.0","20.06.2024",57705,"CH",1,0.54108554,1,2,4,6,6,3,2,1,3,3,3,3,1,3,6,6,6,6,2,1,1,1,3,3,4,2,5,3,1,1,1950,73,66,1,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,720,7,23,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,10,10,20,20,71,5,2421,2,1,2,2,3,1,5,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,520,5,2,322,3,3,0.0004059765,116,1627
"ESS11e01",11,"1.0","20.06.2024",57727,"CH",1,0.54108554,2,2,4,4,5,0,6,6,3,3,3,3,3,3,6,6,6,6,2,3,2,1,1,3,3,8,3,3,3,2,1981,42,1,2,66,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,720,7,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,9,2,28,29,49,4,2510,2,2,6,6,3,1,10,1,800,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2500,1,40,620,6,2,620,6,3,0.0004059765,119,1170
"ESS11e01",11,"1.0","20.06.2024",57731,"CH",1,0.54108554,1,4,5,4,4,5,0,5,3,3,3,3,1,3,5,6,6,6,4,3,2,2,3,3,4,2,2,3,2,1,1980,43,1,2,66,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,610,6,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,10,2,40,43,61,3,1219,2,2,6,6,3,1,10,1,313,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4211,1,40,213,2,1,213,2,3,0.0004059765,116,1109
"ESS11e01",11,"1.0","20.06.2024",57737,"CH",1,0.54108554,2,4,6,6,6,1,5,3,3,3,3,1,8,3,3,6,6,6,3,2,2,2,3,3,3,2,3,3,1,2,1994,29,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,610,6,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,5,0,42,42,86,1,3212,2,2,6,6,3,1,4,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,313,4,1,313,4,1,0.0004059765,121,2138
"ESS11e01",11,"1.0","20.06.2024",57841,"CH",1,0.54108554,2,3,5,5,4,1,4,5,3,3,3,3,1,3,6,6,6,6,4,2,2,2,7,7,3,2,4,4,2,2,1977,46,2,2,66,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,520,5,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,2,6,1,1,2,9,9,32,36,47,5,5221,2,2,6,6,1,1,9,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2610,1,38,322,3,2,322,3,3,0.0004059765,118,2130
"ESS11e01",11,"1.0","20.06.2024",57847,"CH",1,0.54108554,2,3,3,4,4,2,5,4,3,1,3,1,1,3,3,3,4,6,4,4,1,2,3,2,4,2,3,3,1,2,1976,47,66,1,4,4,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,2,66666,2,0,42,42,47,4,5211,2,1,2,1,2,1,2,3,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,229,2,1,322,3,1,0.0004059765,117,1311
"ESS11e01",11,"1.0","20.06.2024",57851,"CH",1,0.54108554,1,3,4,4,5,4,2,4,3,3,3,3,1,2,5,5,5,6,4,1,2,2,3,4,3,2,3,3,3,1,1993,30,1,2,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,610,6,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,8,8,6,42,45,30,4,3115,2,2,6,6,2,1,5,2,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,5223,1,42,520,5,1,322,3,3,0.0004059765,121,1885
"ESS11e01",11,"1.0","20.06.2024",57942,"CH",1,0.54108554,1,4,3,4,4,6,1,6,4,3,4,3,3,3,4,5,5,5,2,3,3,3,3,3,3,2,3,3,2,1,1997,26,3,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,10,10,555,50,1,5,6130,2,2,6,6,3,3,2,3,213,2,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,5322,1,32,322,3,2,213,2,1,0.0004059765,117,976
"ESS11e01",11,"1.0","20.06.2024",57947,"CH",1,0.54108554,1,4,4,6,6,6,0,5,3,3,3,3,1,3,6,6,6,6,3,1,1,3,3,4,4,3,4,1,2,1,1958,65,1,2,66,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2022,1,66666,1,4,1,300,9,9,41,7,51,4,1219,2,1,2,2,3,4,4,2,313,4,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,1,313,4,3,0.0004059765,116,1574
"ESS11e01",11,"1.0","20.06.2024",57953,"CH",1,0.54108554,2,4,5,5,4,0,6,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1943,80,1,1,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,312,4,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1993,1,66666,1,3,2,66666,7,6,20,20,64,4,4211,1,2,6,6,3,4,77,1,520,5,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,2,213,2,2,0.0004059765,117,1044
"ESS11e01",11,"1.0","20.06.2024",57967,"CH",1,0.54108554,2,8,5,6,6,8,8,4,3,3,3,3,1,8,2,4,5,6,1,4,1,4,1,3,4,8,3,3,2,2,1942,81,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2003,1,66666,1,8,1,88888,8,6,888,888,85,1,7531,2,2,6,6,3,4,88,1,520,5,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,322,3,2,8888,88,3,0.0004059765,120,1373
"ESS11e01",11,"1.0","20.06.2024",58013,"CH",1,0.54108554,2,5,2,4,5,2,5,5,3,3,3,3,3,3,2,5,5,5,4,4,2,2,8,3,3,3,3,3,2,2,1945,78,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,322,3,10,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2010,1,66666,1,2,2,66666,2,0,40,16,93,4,5120,2,2,6,6,3,4,1,2,213,2,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,2,213,2,3,0.0004059765,121,1145
"ESS11e01",11,"1.0","20.06.2024",58021,"CH",1,0.54108554,1,5,6,6,6,6,0,6,3,3,3,3,1,3,6,6,6,6,5,5,3,5,1,3,3,2,4,4,4,1,1987,36,1,2,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,520,5,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,1,5,10,8,50,55,84,1,110,2,2,6,6,3,1,7,2,322,3,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,66666,6,666,322,3,2,322,3,1,0.0004059765,116,1914
"ESS11e01",11,"1.0","20.06.2024",58082,"CH",1,0.54108554,2,4,4,4,5,2,5,5,3,2,3,3,1,3,6,6,6,6,4,1,2,1,4,3,4,2,2,2,2,2,1966,57,1,2,66,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,720,7,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,9,6,41,45,86,2,2149,1,2,6,6,3,1,10,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2510,1,45,212,2,2,212,2,3,0.0004059765,116,2010
"ESS11e01",11,"1.0","20.06.2024",58091,"CH",1,0.54108554,2,4,5,6,5,0,6,5,3,2,3,3,1,3,8,8,3,3,3,3,3,2,2,3,5,4,2,1,1,2,1965,58,66,1,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,322,3,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,1,4,10,8,42,50,64,4,2412,2,2,6,6,3,1,77,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,1,213,2,3,0.0004059765,122,958
"ESS11e01",11,"1.0","20.06.2024",58127,"CH",1,0.54108554,2,2,6,5,5,1,6,5,3,3,3,3,2,3,5,3,3,4,3,4,2,2,2,3,4,2,3,3,3,2,1975,48,1,2,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,520,5,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,8,7,25,25,84,1,3343,2,2,6,6,3,1,3,2,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,7311,1,42,322,3,1,322,3,3,0.0004059765,120,1383
"ESS11e01",11,"1.0","20.06.2024",58149,"CH",1,0.54108554,1,3,5,5,5,6,0,4,3,3,3,3,3,3,6,6,6,6,4,1,4,2,3,4,3,2,2,3,2,1,1958,65,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,710,7,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,6,10,10,42,48,13,4,1211,2,1,2,2,3,1,9,1,520,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3343,1,26,213,2,2,213,2,3,0.0004059765,120,1549
"ESS11e01",11,"1.0","20.06.2024",58151,"CH",1,0.54108554,2,3,1,3,3,0,6,6,3,3,3,3,1,3,8,3,4,6,3,4,3,3,2,3,4,4,4,3,1,2,1989,34,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,421,5,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,6,7,38,44,84,3,5412,2,2,6,6,3,1,3,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,2,322,3,2,0.0004059765,117,1822
"ESS11e01",11,"1.0","20.06.2024",58158,"CH",1,0.54108554,2,6,4,0,6,0,4,5,3,3,3,3,1,3,6,6,6,6,3,2,1,1,1,4,3,1,3,3,4,2,2005,18,66,2,6,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,212,2,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,3,8,1,1,10,10,555,2,85,2,2359,2,2,6,6,3,1,88,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,8888,88,1,8888,88,8,0.0004059765,116,1922
"ESS11e01",11,"1.0","20.06.2024",58171,"CH",1,0.54108554,1,3,4,5,5,6,0,0,3,2,3,3,1,3,5,3,5,5,4,4,1,5,3,3,5,4,2,3,2,1,1942,81,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,520,5,15,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2013,1,66666,1,2,1,10,6,6,45,45,16,4,1321,2,2,6,6,2,4,3,2,322,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,1,213,2,1,0.0004059765,119,1468
"ESS11e01",11,"1.0","20.06.2024",58187,"CH",1,0.54108554,2,6,6,6,6,0,6,3,3,2,3,3,1,3,6,6,6,6,2,2,1,1,4,4,4,3,3,3,1,2,1984,39,66,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,322,3,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6666,1,66666,1,3,1,7,10,8,42,60,46,4,1221,1,2,6,6,3,1,8,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,610,6,1,322,3,1,0.0004059765,120,2222
"ESS11e01",11,"1.0","20.06.2024",58215,"CH",1,0.54108554,2,4,4,6,6,0,6,6,3,3,1,3,3,2,4,4,3,6,3,3,1,3,8,2,3,8,2,3,2,2,1989,34,3,1,4,4,2,4,0,0,0,0,0,0,0,0,1,0,0,0,620,6,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,7,3,40,44,21,4,3512,2,2,6,6,3,1,7,2,322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3411,1,40,8888,88,4,322,3,1,0.0004059765,118,2119
"ESS11e01",11,"1.0","20.06.2024",58250,"CH",1,0.54108554,2,1,1,5,4,3,5,4,3,3,8,8,1,2,3,5,5,3,4,3,3,2,4,3,4,3,3,2,3,2,1999,24,66,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,229,2,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,7,2,21,21,55,4,5151,2,2,6,6,3,1,8,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,322,3,2,322,3,1,0.0004059765,120,1663
